"NI","NiSource, Inc","22.19","7161551227.25","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ni",
"NIHD","NII Holdings, Inc.","2.7","272114299.8","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/nihd",
"NJR","NewJersey Resources Corporation","35.1","3024730355.4","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/njr",
"NMK^B","Niagara Mohawk Holdings, Inc.","95.1","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nmk^b",
"NMK^C","Niagara Mohawk Holdings, Inc.","99.4816","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nmk^c",
"NOA","North American Energy Partners, Inc.","1.99","65969059.19","n/a","2006","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/noa",
"NOV","National Oilwell Varco, Inc.","29.53","11097402230.68","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/nov",
"NR","Newpark Resources, Inc.","4.25","357592292.75","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/nr",
"NRG","NRG Energy, Inc.","12.3","3879948863.1","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nrg",
"NRG","NRG Energy, Inc.","12.77","4021153562.19","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nrg",
"NRP","Natural Resource Partners LP","7.8","95160000","n/a","2002","Energy","Coal Mining","http://www.nasdaq.com/symbol/nrp",
"NRT","North European Oil Royality Trust","7.84","72054225.6","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nrt",
"NS","Nustar Energy L.P.","39.35","3064817169.3","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/ns",
"NSH","Nustar GP Holdings, LLC","19.93","855605841.57","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/nsh",
"NSS","NuStar Logistics, L.P.","21.95","0","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/nss",
"NTGR","NETGEAR, Inc.","55","1819322285","n/a","2003","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntgr",
"NTI","Northern Tier Energy LP","23.35","2173262418.95","n/a","2012","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/nti",
"NTL","Nortel Inversora SA","26.06","3544605626","n/a","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntl",
"NTT","Nippon Telegraph and Telephone Corporation","42.13","85822369310.92","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntt",
"NWE","NorthWestern Corporation","56.66","2738244195.72","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nwe",
"NWN","Northwest Natural Gas Company","59.4","1697043506.4","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/nwn",
"NYLD","NRG Yield, Inc.","15.7","2870713600","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nyld",
"OAS","Oasis Petroleum Inc.","7.08","1278340034.16","n/a","2010","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/oas",
"OESX","Orion Energy Systems, Inc.","1.42","39411358.76","n/a","2015","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/oesx",
"OGE","OGE Energy Corporation","28.95","5781394699.35","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/oge",
"OGE","OGE Energy Corporation","33.51","6692046156.09","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/oge",
"OGS","ONE Gas, Inc.","63.71","3328546342.83","n/a","2014","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ogs",
"OHGI","One Horizon Group, Inc.","0.27","9803523.96","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ohgi",
"OII","Oceaneering International, Inc.","32.02","3133184345.08","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/oii",
"OIS","Oil States International, Inc.","30.43","1565622313.23","n/a","2001","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/ois",
"OKE","ONEOK, Inc.","58.75","12368165796.25","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/oke",
"OKS","ONEOK Partners, L.P.","44.06","12593503781.92","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/oks",
"OPTT","Ocean Power Technologies, Inc.","2.98","18836699.2","n/a","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/optt",
"ORA","Ormat Technologies, Inc.","52.93","2627162500.87","n/a","2004","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ora",
"ORAN","Orange","15.19","40406259738.81","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/oran",
"ORIG","Ocean Rig UDW Inc.","0.787","109130444.208","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/orig",
"OTEL","Otelco Inc.","6.5","21340650.5","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/otel",
"OTTR","Otter Tail Corporation","39.7","1558947738.5","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ottr",
"OXY","Occidental Petroleum Corporation","68.2","52094250551.2","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/oxy",
"PAA","Plains All American Pipeline, L.P.","20.57","8181326484.87","n/a","1998","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/paa",
"PACD","Pacific Drilling S.A.","0.46","97155325.8","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pacd",
"PAGP","Plains Group Holdings, L.P.","8.3","5154092798.8","n/a","2013","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/pagp",
"PAM","Pampa Energia S.A.","36","2644552332","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/pam",
"PBA","Pembina Pipeline Corp.","26.36","10206709565.6","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pba",
"PBF","PBF Energy Inc.","32.23","3152357544.71","n/a","2012","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/pbf",
"PBFX","PBF Logistics LP","18.4","632668783.2","n/a","2014","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/pbfx",
"PBR","Petroleo Brasileiro S.A.- Petrobras","5.87","38285598489.55","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pbr",
"PBT","Permian Basin Royalty Trust","6.09","283847567.64","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pbt",
"PCG","Pacific Gas & Electric Co.","60.37","30527098316.78","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/pcg",
"PCYO","Pure Cycle Corporation","5.4","128272129.2","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/pcyo",
"PDCE","PDC Energy, Inc.","59.63","2754452275.33","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pdce",
"PDS","Precision Drilling Corporation","4.13","1209726931.7","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pds",
"PDVW","pdvWireless, Inc.","25.3","362416908.7","n/a","2015","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/pdvw",
"PE","Parsley Energy, Inc.","22.84","3854677176.52","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pe",
"PEG","Public Service Enterprise Group Incorporated","43.39","21950836899.02","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/peg",
"PEGI","Pattern Energy Group Inc.","18.51","1382871771.42","n/a","2013","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/pegi",
"PEGI","Pattern Energy Group Inc.","18.91","1655034420.41","n/a","2013","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/pegi",
"PER","SandRidge Permian Trust","2.39","125475000","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/per",
"PES","Pioneer Energy Services Corp.","2.16","139320589.68","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pes",
"PFIE","Profire Energy, Inc.","0.98","52190169.5","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/pfie",
"PGH","Pengrowth Energy Corporation","1.23","667930063.56","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pgh",
"PHG","Koninklijke Philips N.V.","28.14","25807294910.04","n/a","n/a","Energy","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/phg",
"PHI","PLDT Inc.","27.94","6036598353.5","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/phi",
"PHX","Panhandle Royalty Company","16.76","277854168.36","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/phx",
"PKD","Parker Drilling Company","2.14","263660251.5","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pkd",
"PLT","Plantronics, Inc.","54.77","1823133426.37","n/a","1994","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/plt",
"PLUG","Plug Power, Inc.","2.04","367422437.52","n/a","1999","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/plug",
"PNM","PNM Resources, Inc. (Holding Co.)","33.99","2707426679.76","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/pnm",
"PNRG","PrimeEnergy Corporation","33.3937","77046478.9392","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pnrg",
"PNW","Pinnacle West Capital Corporation","77.32","8606188193.24","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/pnw",
"POR","Portland General Electric Company","43.13","3835415213.02","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/por",
"PPL","PPL Corporation","34.03","23127717801.69","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ppl",
"PPX","PPL Capital Funding, Inc.","25.12","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ppx",
"PQ","Petroquest Energy Inc","0.57","40204704.33","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pq",
"PSCE","PowerShares S&P SmallCap Energy Portfolio","14.61","27759000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psce",
"PSIX","Power Solutions International, Inc.","13.04","140217894.24","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/psix",
"PSX","Phillips 66","85.67","45187489118.98","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/psx",
"PSXP","Phillips 66 Partners LP","63.42","5231375768.64","n/a","2013","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/psxp",
"PTEN","Patterson-UTI Energy, Inc.","16.56","2437297107.12","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pten",
"PTNR","Partner Communications Company Ltd.","5.085","30061030.095","5911707","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ptnr",
"PTR","PetroChina Company Limited","65.54","119951948850.12","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ptr",
"PTXP","PennTex Midstream Partners, LP","15.35","616824707","n/a","2015","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ptxp",
"PWE","Penn West Petroleum Ltd","0.9105","457219559.9115","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pwe",
"PXD","Pioneer Natural Resources Company","139.76","22818127437.6","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pxd",
"PZE","Petrobras Argentina S.A.","6.57","1326638590.74","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pze",
"QCLN","First Trust NASDAQ Clean Edge Green Energy Index Fund","14.87","70632529.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qcln",
"QEP","QEP Resources, Inc.","13.81","2441011849.92","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/qep",
"RCON","Recon Technology, Ltd.","1.3","7545206.5","n/a","2009","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/rcon",
"RDC","Rowan Companies plc","15.83","1975967465.92","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rdc",
"REGI","Renewable Energy Group, Inc.","9.48","415581528.72","n/a","2012","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/regi",
"REN","Resolute Energy Corporation","0.48","37166427.36","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ren",
"RES","RPC, Inc.","14.01","3048804236.91","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/res",
"REXX","Rex Energy Corporation","0.775","44137951.9","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rexx",
"RGCO","RGC Resources Inc.","24.9","119481803.4","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/rgco",
"RICE","Rice Energy Inc.","13.77","1878113832.93","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rice",
"RIG","Transocean Ltd.","8.58","3124097793.96","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rig",
"RIGP","Transocean Partners LLC","8.74","600109507.1","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rigp",
"RMP","Rice Midstream Partners LP","24.26","2472163286.56","n/a","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/rmp",
"ROYT","Pacific Coast Oil Trust","1.54","59418063.32","n/a","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/royt",
"RRC","Range Resources Corporation","32.45","5503053531.25","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rrc",
"RRMS","Rose Rock Midstream, L.P.","10.96","403313510.88","n/a","2011","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/rrms",
"RSG","Republic Services, Inc.","56.87","19333631831.25","n/a","1998","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/rsg",
"RSPP","RSP Permian, Inc.","29.01","2949163562.4","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rspp",
"S","Sprint Corporation","8.56","34079701100.08","n/a","2013","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/s",
"SAEX","SAExploration Holdings, Inc.","0.6813","11889606.7989","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/saex",
"SBR","Sabine Royalty Trust","29.11","424404732.95","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sbr",
"SBS","Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp","8.81","6021721945.89","n/a","2002","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sbs",
"SCG","Scana Corporation","73.25","10468664170.25","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/scg",
"SDLP","Seadrill Partners LLC","3.26","299338416","n/a","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdlp",
"SDR","SandRidge Mississippian Trust II","1.73","86024250","n/a","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdr",
"SDRL","Seadrill Limited","3.14","1547266211.6","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdrl",
"SDT","SandRidge Mississippian Trust I","2.57","71960000","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdt",
"SE","Spectra Energy Corp","30.1","20212158127","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/se",
"SE","Spectra Energy Corp","41.51","29120097026.44","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/se",
"SEMG","Semgroup Corporation","21.03","923893619.22","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/semg",
"SEP","Spectra Energy Partners, LP","46.13","14113934846.13","n/a","2007","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sep",
"SEP","Spectra Energy Partners, LP","46.8","13344913951.2","n/a","2007","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sep",
"SEV","Sevcon, Inc.","10.15","42996536.8","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sev",
"SGY","Stone Energy Corporation","0.682","38771246.47","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sgy",
"SHEN","Shenandoah Telecommunications Co","28.9","1413655204.5","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shen",
"SHLX","Shell Midstream Partners, L.P.","35.64","5411664704.16","n/a","2014","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/shlx",
"SHOR","ShoreTel, Inc.","7.15","485804447.7","n/a","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shor",
"SJI","South Jersey Industries, Inc.","33.64","2673633932.08","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/sji",
"SJT","San Juan Basin Royalty Trust","5.11","238170947.56","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sjt",
"SJW","SJW Group","55.14","1127956246.5","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sjw",
"SKM","SK Telecom Co., Ltd.","20.64","13129487037.12","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/skm",
"SKYS","Sky Solar Holdings, Ltd.","2.24","30439971.52","13589273","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/skys",
"SLB","Schlumberger N.V.","72.12","90609258717.6","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/slb",
"SM","SM Energy Company","18.35","1249222969.1","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sm",
"SMLP","Summit Midstream Partners, LP","24.85","1791390974.8","n/a","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/smlp",
"SN","Sanchez Energy Corporation","5.07","317278911.69","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sn",
"SNP","China Petroleum & Chemical Corporation","65.35","77296238524.6","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/snp",
"SO","Southern Company (The)","49.04","48059174499.2","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/so",
"SOJA","Southern Company (The)","26.08","0","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/soja",
"SOJB","Southern Company (The)","22.26","0","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/sojb",
"SPI","SPI Energy Co., Ltd.","5.53","32642898.75","5902875","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/spi",
"SPKE","Spark Energy, Inc.","18.1401","251578208.0823","n/a","2014","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/spke",
"SPKE","Spark Energy, Inc.","29.65","495786574.65","n/a","2014","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/spke",
"SPN","Superior Energy Services, Inc.","12.96","1962113595.84","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/spn",
"SPOK","Spok Holdings, Inc.","21.6","443628835.2","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/spok",
"SR","Spire Inc.","64.35","2942656452.45","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/sr",
"SRE","Sempra Energy","101.13","25288666199.49","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sre",
"SRE","Sempra Energy","105.92","26396933616.96","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sre",
"SRF","Cushing Energy Income Fund (The)","7.3499","706817.8333","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/srf",
"SRLP","Sprague Resources LP","20.17","429502218.87","n/a","2013","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/srlp",
"SSE","Seventy Seven Energy Inc.","0.5801","34406543.7201","n/a","2014","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/sse",
"SSL","Sasol Ltd.","29.45","19258335125.45","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ssl",
"STO","Statoil ASA","15.18","48403663023.54","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/sto",
"STRP","Straight Path Communications Inc.","36.29","452284882.88","n/a","2013","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/strp",
"SU","Suncor Energy  Inc.","27.68","43786983474.56","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/su",
"SUN","Sunoco LP","32.35","3357169322.1","n/a","2012","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/sun",
"SUNW","Sunworks, Inc.","1.9811","41313702.8931","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/sunw",
"SWN","Southwestern Energy Company","7.81","3043279510.7","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/swn",
"SWNC","Southwestern Energy Company","18.83","0","n/a","2015","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/swnc",
"SWX","Southwest Gas Holdings, Inc.","76.41","3628104815.88","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/swx",
"SXC","SunCoke Energy, Inc.","6.12","391752160.92","n/a","2011","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/sxc",
"SXCP","SunCoke Energy Partners, L.P.","7.28","336361043.2","n/a","2013","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/sxcp",
"SXE","Southcross Energy Partners, L.P.","1.09","44291421.88","n/a","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sxe",
"SXE","Southcross Energy Partners, L.P.","1.351","89221345.066","n/a","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sxe",
"SXL","Sunoco Logistics Partners LP","23.75","6700301312.5","n/a","2002","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/sxl",
"SYMX","Synthesis Energy Systems, Inc.","1.12","97322784.16","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/symx",
"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"T","AT&T Inc.","43.02","264185820000","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/t",
"TAC","TransAlta Corporation","5.5","1583469068.5","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tac",
"TCP","TC PipeLines, LP","58.97","4063740581.03","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tcp",
"TDA","Telephone and Data Systems, Inc.","22.68","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tda",
"TDE","Telephone and Data Systems, Inc.","24.84","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tde",
"TDI","Telephone and Data Systems, Inc.","24.29","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tdi",
"TDJ","Telephone and Data Systems, Inc.","25.24","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tdj",
"TDS","Telephone and Data Systems, Inc.","30.4","3342260451.2","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tds",
"TE","TECO Energy, Inc.","27.56","6490236688","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/te",
"TEF","Telefonica SA","9.32","46368856516.04","n/a","1988","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tef",
"TEGP","Tallgrass Energy GP, LP","18.49","2907172345.6","n/a","2015","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tegp",
"TEGP","Tallgrass Energy GP, LP","26.01","4089537734.4","n/a","2015","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tegp",
"TEO","Telecom Argentina Stet - France Telecom S.A.","18","3434177628","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/teo",
"TEP","Tallgrass Energy Partners, LP","36.72","2466197159.04","n/a","2013","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tep",
"TEP","Tallgrass Energy Partners, LP","47.27","3408895194.35","n/a","2013","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tep",
"TERP","TerraForm Power, Inc.","12.89","1798819775.97","n/a","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/terp",
"TESO","Tesco Corporation","8.33","327116775.93","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/teso",
"TGA","Transglobe Energy Corp","1.69","122027073.61","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tga",
"TGS","Transportadora De Gas Sa Ord B","9.62","1528608918.72","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tgs",
"THR","Thermon Group Holdings, Inc.","17.62","567644052.28","n/a","2011","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/thr",
"TKC","Turkcell Iletisim Hizmetleri AS","6.67","5869600000","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tkc",
"TLK","PT Telekomunikasi Indonesia, Tbk","28.99","57436273184.68","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tlk",
"TLLP","Tesoro Logistics LP","42.96","4019739061.2","n/a","2011","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/tllp",
"TLN","Talen Energy Corporation","10.04","1290408268.8","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tln",
"TLP","Transmontaigne Partners L.P.","35.8","577259462.8","n/a","2005","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/tlp",
"TMUS","T-Mobile US, Inc.","58.32","48056579819.28","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tmus",
"TMUSP","T-Mobile US, Inc.","95.57","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tmusp",
"TNP","Tsakos Energy Navigation Ltd","6.04","527525458.08","n/a","2002","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tnp",
"TOT","TotalFinaElf, S.A.","44.2","107850558428.6","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tot",
"TPL","Texas Pacific Land Trust","145.3","1179554699.2","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tpl",
"TPZ","Tortoise Power and Energy Infrastructure Fund, Inc","17.25","119910494.25","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/tpz",
